"430","java.lang.String","java.lang.String","NON_ENUMERATED","940"
"431","java.lang.String","java.lang.String","NON_ENUMERATED","941"
"432","java.lang.Long","java.lang.Long","NON_ENUMERATED","942"
"433","java.lang.String","java.lang.String","NON_ENUMERATED","943"
"434","java.lang.String","java.lang.String","NON_ENUMERATED","947"
"435","java.lang.Long","java.lang.Long","NON_ENUMERATED","948"
"436","java.lang.Long","java.lang.Long","NON_ENUMERATED","952"
"437","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","953"
"438","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","954"
"439","java.lang.Double","java.lang.Double","NON_ENUMERATED","955"
"440","java.lang.String","java.lang.String","NON_ENUMERATED","971"
"441","java.lang.String","java.lang.String","NON_ENUMERATED","972"
"442","java.lang.Long","java.lang.Long","NON_ENUMERATED","973"
"443","java.lang.String","java.lang.String","ENUMERATED","974"
"444","java.lang.String","java.lang.String","NON_ENUMERATED","977"
"445","java.lang.String","java.lang.String","NON_ENUMERATED","978"
"446","java.lang.Long","java.lang.Long","NON_ENUMERATED","979"
"447","java.lang.String","java.lang.String","NON_ENUMERATED","980"
"448","java.lang.String","java.lang.String","NON_ENUMERATED","990"
"449","java.lang.String","java.lang.String","NON_ENUMERATED","991"
"450","java.lang.Long","java.lang.Long","NON_ENUMERATED","992"
