"776","BI_DIRECTIONAL","762","677","678","0"
"777","SRC_DESTINATION","740","679","680","0"
"782","SRC_DESTINATION","208","681","682","0"
"783","SRC_DESTINATION","211","683","684","0"
"784","SRC_DESTINATION","214","685","686","0"
"785","SRC_DESTINATION","217","687","688","0"
"786","SRC_DESTINATION","206","689","690","0"
"787","BI_DIRECTIONAL","762","691","692","0"
"788","SRC_DESTINATION","740","693","694","0"
"795","SRC_DESTINATION","208","695","696","0"
"796","SRC_DESTINATION","211","697","698","0"
"797","SRC_DESTINATION","214","699","700","0"
"798","SRC_DESTINATION","217","701","702","0"
"806","SRC_DESTINATION","740","703","704","0"
"807","BI_DIRECTIONAL","762","705","706","0"
"808","SRC_DESTINATION","373","707","708","0"
"809","SRC_DESTINATION","379","709","710","0"
"810","SRC_DESTINATION","722","711","712","0"
"811","SRC_DESTINATION","206","713","714","0"
"813","SRC_DESTINATION","208","715","716","0"
"814","SRC_DESTINATION","211","717","718","0"
"815","SRC_DESTINATION","214","719","720","0"
"816","SRC_DESTINATION","217","721","722","0"
"822","SRC_DESTINATION","740","723","724","0"
"823","BI_DIRECTIONAL","762","725","726","0"
"824","SRC_DESTINATION","4","727","728","0"
"825","SRC_DESTINATION","224","729","730","0"
"826","SRC_DESTINATION","261","731","732","0"
"827","SRC_DESTINATION","297","733","734","0"
"828","SRC_DESTINATION","333","735","736","0"
"829","SRC_DESTINATION","206","737","738","0"
"831","BI_DIRECTIONAL","844","739","740","0"
"832","BI_DIRECTIONAL","177","741","742","0"
"833","SRC_DESTINATION","840","743","744","0"
"834","BI_DIRECTIONAL","379","745","746","0"
"835","SRC_DESTINATION","97","747","748","0"
"841","SRC_DESTINATION","203","749","750","0"
"858","SRC_DESTINATION","208","751","752","0"
"859","SRC_DESTINATION","211","753","754","0"
"860","SRC_DESTINATION","214","755","756","0"
"861","SRC_DESTINATION","217","757","758","0"
"862","SRC_DESTINATION","206","759","760","0"
"863","BI_DIRECTIONAL","762","761","762","0"
"864","SRC_DESTINATION","740","763","764","0"
