"922","Lipoma, NOS"
"923","Liposarcoma, NOS"
"924","Dedifferentiated liposarcoma"
"925","Round cell liposarcoma"
"926","Fibromyxolipoma"
"927","Hibernoma"
"928","Mixed liposarcoma"
"929","Liposarcoma, well differentiated"
"930","Myxoid liposarcoma"
"931","Pleomorphic liposarcoma"
"932","Mucoepidermoid carcinoma"
"933","Mucoepidermoid tumor"
"934","Juvenile fibroadenoma"
"935","Serous adenofibroma"
"936","Adenofibroma, NOS"
"937","Pericanalicular fibroadenoma"
"938","Brenner tumor, NOS"
"939","Phyllodes tumor, NOS"
"940","Brenner tumor, borderline malignancy"
"941","Intracanalicular fibroadenoma"
"942","Mucinous adenofibroma"
"943","Brenner tumor, malignant"
"944","Phyllodes tumor, benign"
"945","Fibroadenoma, NOS"
"946","Giant fibroadenoma"
"947","Phyllodes tumor, malignant"
"948","Serous surface papilloma"
"949","Mucinous adenoma"
"950","Papillary mucinous cystadenocarcinoma"
"951","Papillary cystadenoma, NOS"
"952","Serous cystadenocarcinoma, NOS"
"953","Mucin-producing adenocarcinoma"
"954","Papillary cystadenocarcinoma, NOS"
"955","Serous cystadenoma, NOS"
"956","Cystadenocarcinoma, NOS"
"957","Papillary cystadenoma, borderline malignancy"
"958","Papillary cystic tumor"
"959","Papillary serous cystadenoma, NOS"
"960","Mucinous adenocarcinoma"
"961","Metastatic signet ring cell carcinoma"
"962","Serous cystadenoma, borderline malignancy"
"963","Mucinous cystadenoma, NOS"
"964","Pseudomyxoma peritonei"
"965","Signet ring cell carcinoma"
"966","Mucinous cystadenocarcinoma, NOS"
"967","Papillary mucinous cystadenoma, borderline malignancy"
"968","Cystadenoma, NOS"
"969","Serous surface papillary carcinoma"
"970","Papillary mucinous cystadenoma, NOS"
"971","Papillary serous cystadenoma, borderline malignancy"
"972","Mucinous cystadenoma, borderline malignancy"
"973","Papillary serous cystadenocarcinoma"
"974","Synovioma, benign"
"975","Synovial sarcoma, spindle cell"
"976","Synovial sarcoma, biphasic"
"977","Synovial sarcoma, NOS"
"978","Clear cell sarcoma (except of Kidney M-8964/3)"
"979","Synovial sarcoma, epithelioid cell"
"980","Alpha heavy chain disease"
"981","Immunoproliferative disease, NOS"
"982","Immunoproliferative small intestinal disease"
"983","Angioimmunoblastic lymphadenopathy"
"984","T-gamma lymphoproliferative disease"
"985","Waldenstrom's macroglobulinemia"
"986","Monoclonal gammopathy"
